"site","year","season","date","web","transect","block","plot","subplot","quad","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","volume","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI.comp"
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",13,0,23.17517709,24.791,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.25,0.5,0.033,0.033,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",7.25,0,13.22823782,13.82575,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"9",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",3.5,0,9.681,9.681,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.05,0.05,0.022775,0.022775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"4","F","BOSP","Boerhavia","spicata","Nyctaginaceae","annual","C4","forb",0.06,0.16,0.0531,0.0531,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",10,164,18.19140309,19.07,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.25,1.75,0.113875,0.113875,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1,4,0.4555,0.4555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",3.05,57.4,8.4363,8.4363,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1,27,2.055963776,1.907,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.04,0.004555,0.004555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"4","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",26,1040,104.858,104.858,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",1,18,2.461,2.461,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",6,30,3.772128205,7.068,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",5.5,25,2.50525,2.50525,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",8,0,14.8688871,15.256,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",48,720,28.272,56.544,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,1.5,0.816730769,1.107,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.51,4.06,1.41066,1.41066,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"9",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1,0,2.766,2.766,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","KRLA2","Krascheninnikovia","lanata","Chenopodiaceae","perennial","C3","shrub",2,86,13.14,13.14,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",5,30,4.425,4.425,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",7.25,0,20.0535,20.0535,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",20,140,12.75328205,23.56,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",5,85,11.03194723,17.235,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1.5,0,2.886592775,2.8605,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4,0,11.064,11.064,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",5.5,0,10.7157421,10.4885,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.2,4.6,0.653384615,0.8856,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1.25,7.25,0.569375,0.569375,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.7,0.7,0.381141026,0.5166,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",9.75,0,17.38138282,18.59325,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"4","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",12,372,48.396,48.396,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"4","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",14.25,265,39.4155,39.4155,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"14",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",58,574,34.46766667,68.324,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.06,0.24,0.44096359,0.07068,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",14.05,564.15,56.66365,56.66365,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1,5,0.4555,0.4555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.25,1.25,0.0825,0.0825,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",47,185,28.03932051,55.366,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",20,140,11.78,23.56,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"14",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",28,356,16.69635897,32.984,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",38,1470,153.254,153.254,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",8.5,135.5,34.2805,34.2805,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",26,1014,104.858,104.858,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",0.2,1,0.126,0.126,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.4,0.04555,0.04555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",16,258,17.028,17.028,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",1,8,1.732871795,2.39,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",8,176,16.50605128,16.544,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",1.5,8,1.652423077,1.767,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",3.55,18.7,6.105910256,8.4845,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",73,4050,294.409,294.409,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,3,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.5,0.04555,0.04555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",5,90,7.917805292,14.765,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",0.5,11,1.2305,1.2305,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",35,171,21.32375641,41.23,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",11,330,78.661,78.661,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"14",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",3.75,0,7.413834826,7.15125,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",2,44,4.922,4.922,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.05,0.15,0.04,0.04,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",7,0,19.362,19.362,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",5,90,21.69,21.69,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",2.6,15.3,1.1843,1.1843,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",0.5,10,1.199092092,1.4765,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",7.5,56,5.32324359,8.835,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",13,64,8.924692308,15.314,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",17,460,68.561,68.561,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.05,0.2,0.04,0.04,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",1,7,0.956576923,1.178,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",9,18,4.900384615,6.642,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",3,23,1.518,1.518,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.5,1,0.066,0.066,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","CHAL11","Chamaesyce","albomarginata","Euphorbiaceae","perennial","C4","forb",2,2,2.248,2.248,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",17,99,10.67673077,20.026,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",1.5,30,3.6915,3.6915,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,7,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1.4,6.6,0.6377,0.6377,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",42,1806,169.386,169.386,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,1,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",2.75,8.25,0.5445,0.5445,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1.75,0,3.696613051,3.33725,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.85,1.85,1.1877,1.1877,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.03,0.004555,0.004555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",100,590,68.324,136.648,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"3","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.05,0.2,0.022775,0.022775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","DANAN","Dalea","nana","Fabaceae","perennial","C3","forb",0.02,0.06,0.00756,0.00756,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",2,20,1.32,1.32,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",66,708,38.874,77.748,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"9",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",48,2400,193.584,193.584,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.05,0,0.1383,0.1383,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.3,0.04555,0.04555,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.01,0.02,0.00132,0.00132,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.05,0.15,0.022775,0.022775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",29,394,17.43169231,34.162,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"4","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,4,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",26,192,15.314,30.628,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.75,3.75,0.6,0.6,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",2.25,13.5,1.024875,1.024875,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",9,317,20.0279931,31.023,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",3,24,3.42,3.42,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"3","F","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",1,6,0.885,0.885,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",9,468,36.297,36.297,"DeepWell","40",101.7435897,4468.7895,-1.033261195
