DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,PLOT,REPLICATE,BURN,MOW,NUTRIENT,LVGRASS,FORBS,CUYRDD,PRYRDD,WOODY,COMMENTS
PBB01,1,2013,9,20,53,b,b,u,n+p,192.66,0,0,0,0,
PBB01,1,2013,9,20,54,a,b,u,n,68.72,0,0,0,0,
PBB01,1,2013,9,20,54,b,b,u,n,88.24,0,0,0,0,
PBB01,1,2013,9,20,55,a,b,u,p,35.33,1.79,0,0,0,
PBB01,1,2013,9,20,55,b,b,u,p,37.4,10.08,0,0,0,
PBB01,1,2013,9,20,56,a,b,u,c,50.68,1.23,0,0,0,
PBB01,1,2013,9,20,56,b,b,u,c,41.83,10.19,0,0,0,
PBB01,1,2013,9,20,57,a,u,u,c,0,0,0,25.33,334.02,
PBB01,1,2013,9,20,57,b,u,u,c,0.01,0,0,3.44,2.69,
PBB01,1,2013,9,20,58,a,u,u,n+p,0,8.6,0,0,0,
PBB01,1,2013,9,20,58,b,u,u,n+p,0.1,10.28,0,41.53,0,
PBB01,1,2013,9,20,59,a,u,u,p,0,0,0,10.99,28.32,
PBB01,1,2013,9,20,59,b,u,u,p,0,0,0,19.49,54.53,
PBB01,1,2013,9,20,60,a,u,u,n,0.82,305.65,0,53.11,0,
PBB01,1,2013,9,20,60,b,u,u,n,0,1.81,0,22.2,9.21,
PBB01,1,2013,9,20,61,a,u,m,c,30.04,0.3,0,18.29,0,
PBB01,1,2013,9,20,61,b,u,m,c,35.05,0,0,14.07,0,
PBB01,1,2013,9,20,62,a,u,m,n+p,2.87,22.4,0,12.82,0,
PBB01,1,2013,9,20,62,b,u,m,n+p,7.06,25.26,0,13.7,0,
PBB01,1,2013,9,20,63,a,u,m,p,42.28,0,0,28.08,0,
PBB01,1,2013,9,20,63,b,u,m,p,32.21,0,0,23.15,0,
PBB01,1,2013,9,20,64,a,u,m,n,45.89,0,0,70.49,0,
PBB01,1,2013,9,20,64,b,u,m,n,83.46,0,0,114.34,0,
PBB01,1,2014,9,3,41,a,b,u,n,45.83,0,.,0,0,
PBB01,1,2014,9,3,41,b,b,u,n,38.65,0,.,0,0,
PBB01,1,2014,9,3,42,a,b,u,c,41.48,62.65,.,0,0,
PBB01,1,2014,9,3,42,b,b,u,c,34.91,1.1,.,0,0,
PBB01,1,2014,9,3,43,a,b,u,p,32.36,1.06,.,0,0,
PBB01,1,2014,9,3,43,b,b,u,p,28.78,0.58,.,0,0,
PBB01,1,2014,9,3,44,a,b,u,n+p,81.01,1.36,.,0,0,
PBB01,1,2014,9,3,44,b,b,u,n+p,105.45,0.23,.,0,0,
PBB01,1,2014,9,3,45,a,b,m,n,130.64,0,.,0,0,
PBB01,1,2014,9,3,45,b,b,m,n,106.2,0,.,0,0,
PBB01,1,2014,9,3,46,a,b,m,c,33.26,4.36,.,0,0,
PBB01,1,2014,9,3,46,b,b,m,c,34.12,42.9,.,0,0,
PBB01,1,2014,9,3,47,a,b,m,p,29.58,2.85,.,0,0,grass = B. bladhii
PBB01,1,2014,9,3,47,b,b,m,p,20.88,10.64,.,0,0,grass = B. bladhii
PBB01,1,2014,9,3,48,a,b,m,n+p,56.46,0,.,0,0,grass = B. bladhii
PBB01,1,2014,9,3,48,b,b,m,n+p,190.06,0,.,0,0,grass = B. bladhii
PBB01,1,2014,9,3,49,a,b,m,n+p,83.29,0,.,0,0,
PBB01,1,2014,9,3,49,b,b,m,n+p,59.29,3.16,.,0,0,
PBB01,1,2014,9,3,50,a,b,m,n,119.39,0,.,0,0,
PBB01,1,2014,9,3,50,b,b,m,n,68.58,0,.,0,0,
PBB01,1,2014,9,3,51,a,b,m,p,28.15,3.85,.,0,0,
PBB01,1,2014,9,3,51,b,b,m,p,46.38,5.68,.,0,0,
PBB01,1,2014,9,3,52,a,b,m,c,40.46,0.98,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,3,52,b,b,m,c,26.08,0.68,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,3,53,a,b,u,n+p,87.45,47.28,.,0,0,
PBB01,1,2014,9,3,53,b,b,u,n+p,37.2,66.5,.,0,0,
PBB01,1,2014,9,3,54,a,b,u,n,93.04,4.31,.,0,0,
PBB01,1,2014,9,3,54,b,b,u,n,160.96,2.43,.,0,0,
PBB01,1,2014,9,3,55,a,b,u,p,41.42,3.73,.,0,0,
PBB01,1,2014,9,3,55,b,b,u,p,31.19,3.12,.,0,0,
PBB01,1,2014,9,3,56,a,b,u,c,33.56,1.43,.,0,0,
PBB01,1,2014,9,3,56,b,b,u,c,32.8,0.72,.,0,0,
PBB01,1,2014,9,5,1,a,u,u,n,5.58,0.45,.,2.65,0,all CUYRDD is in the LVGRASS
PBB01,1,2014,9,5,1,b,u,u,n,6.34,0,.,9.12,0,
PBB01,1,2014,9,5,2,a,u,u,c,3.76,0,.,1.91,0,
PBB01,1,2014,9,5,2,b,u,u,c,4.85,0,.,16.86,0,
PBB01,1,2014,9,5,3,a,u,u,p,0.22,0,.,1.42,319.33,woody = dogwood
PBB01,1,2014,9,5,3,b,u,u,p,20.38,0,.,59.7,202.4,grass = B. bladhii
PBB01,1,2014,9,5,4,a,u,u,n+p,0,0,.,14.02,0,
PBB01,1,2014,9,5,4,b,u,u,n+p,0.93,0,.,7.95,14.03,
PBB01,1,2014,9,5,5,a,u,m,n,11.33,1,.,29.78,0,
PBB01,1,2014,9,5,5,b,u,m,n,12.8,0,.,30.8,0,
PBB01,1,2014,9,5,6,a,u,m,c,64.9,0,.,157.31,0,grass = B. bladhii
PBB01,1,2014,9,5,6,b,u,m,c,54.94,2.21,.,35.79,0,grass = B. bladhii
PBB01,1,2014,9,5,7,a,u,m,p,7.77,0.48,.,21.21,0,
PBB01,1,2014,9,5,7,b,u,m,p,46.4,0,.,47.65,0,
PBB01,1,2014,9,5,8,a,u,m,n+p,36.25,0,.,6.32,7.64,
PBB01,1,2014,9,5,8,b,u,m,n+p,38.81,0,.,14.9,0,
PBB01,1,2014,9,5,9,a,b,m,c,24.3,0,.,0,0,
PBB01,1,2014,9,5,9,b,b,m,c,38.55,0,.,0,0,
PBB01,1,2014,9,5,10,a,b,m,p,24.67,4.01,.,0,0,
PBB01,1,2014,9,5,10,b,b,m,p,14.25,2.4,.,0,0,
PBB01,1,2014,9,5,11,a,b,m,n+p,108.67,0,.,0,0,
PBB01,1,2014,9,5,11,b,b,m,n+p,96.26,0.05,.,0,0,
PBB01,1,2014,9,5,12,a,b,m,n,167.83,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,12,b,b,m,n,39.41,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,13,a,b,u,c,34.52,7.84,.,0,0,
PBB01,1,2014,9,5,13,b,b,u,c,25.72,3.75,.,0,0,
PBB01,1,2014,9,5,14,a,b,u,p,25.61,8.73,.,0,0,
PBB01,1,2014,9,5,14,b,b,u,p,45.96,2.45,.,0,0,
PBB01,1,2014,9,5,15,a,b,u,n+p,93.02,1.57,.,0,0,
PBB01,1,2014,9,5,15,b,b,u,n+p,81.02,0,.,0,0,
PBB01,1,2014,9,5,16,a,b,u,n,106.92,0,.,0,0,grass = B. bladhii
PBB01,1,2014,9,5,16,b,b,u,n,47.22,0,.,0,0,
PBB01,1,2014,9,5,17,a,u,u,n+p,12.48,10.57,.,74.23,0,
PBB01,1,2014,9,5,17,b,u,u,n+p,0.26,29.06,.,0.28,0,
PBB01,1,2014,9,5,18,a,u,u,n,0.57,43.89,.,36.85,0,
PBB01,1,2014,9,5,18,b,u,u,n,1.36,37.09,.,3.58,0,
PBB01,1,2014,9,5,19,a,u,u,p,16.26,0,.,30.42,0,
PBB01,1,2014,9,5,19,b,u,u,p,10.18,0,.,15.62,39.33,
PBB01,1,2014,9,5,20,a,u,u,c,17.13,0,.,41.75,0,
PBB01,1,2014,9,5,20,b,u,u,c,4.68,0,.,9.3,0,
PBB01,1,2014,9,5,21,a,u,m,n+p,14.5,70.25,.,87.73,0,
PBB01,1,2014,9,5,21,b,u,m,n+p,14.54,62.26,.,123.84,0,
PBB01,1,2014,9,5,22,a,u,m,n,50.08,5.46,.,94.67,0,
PBB01,1,2014,9,5,22,b,u,m,n,39.92,2.77,.,74.38,0,
PBB01,1,2014,9,5,23,a,u,m,p,12.07,21.1,.,29.7,0,
PBB01,1,2014,9,5,23,b,u,m,p,3.38,5.33,.,16.81,0,
PBB01,1,2014,9,5,24,a,u,m,c,17.88,0,.,11.93,0,
PBB01,1,2014,9,5,24,b,u,m,c,8.82,0,.,23.53,27.29,grass = B. bladhii
PBB01,1,2014,9,5,25,a,b,u,c,28.14,10.08,.,0,0,
PBB01,1,2014,9,5,25,b,b,u,c,32.83,6.62,.,0,0,
PBB01,1,2014,9,5,26,a,b,u,n+p,27.48,32.61,.,0,0,
PBB01,1,2014,9,5,26,b,b,u,n+p,85.85,3.36,.,0,0,
PBB01,1,2014,9,5,27,a,b,u,p,37.39,1.38,.,0,0,
PBB01,1,2014,9,5,27,b,b,u,p,29.06,1.66,.,0,0,
PBB01,1,2014,9,5,28,a,b,u,n,108.33,0,.,0,0,
PBB01,1,2014,9,5,28,b,b,u,n,72.52,0,.,0,0,
PBB01,1,2014,9,5,29,a,b,m,c,41.04,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,29,b,b,m,c,10.7,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,30,a,b,m,n+p,83.99,2.63,.,0,0,
PBB01,1,2014,9,5,30,b,b,m,n+p,64.96,28.16,.,0,0,
PBB01,1,2014,9,5,31,a,b,m,p,52.69,0.2,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,31,b,b,m,p,70.06,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,32,a,b,m,n,98.54,0,.,0,0,grass = all B. bladhii
PBB01,1,2014,9,5,32,b,b,m,n,46.4,0,.,0,0,
PBB01,1,2014,9,8,33,a,u,m,n+p,9.87,2.94,.,21.29,0,
PBB01,1,2014,9,8,33,b,u,m,n+p,8.34,17.83,.,28.35,0,
PBB01,1,2014,9,8,34,a,u,m,c,9.97,20.35,.,50.08,0,
PBB01,1,2014,9,8,34,b,u,m,c,29.74,1.53,.,98.87,0,grass = all B. bladhii
PBB01,1,2014,9,8,35,a,u,m,p,20.49,4.97,.,67.42,0,
PBB01,1,2014,9,8,35,b,u,m,p,51.4,0,.,112.6,0,
PBB01,1,2014,9,8,36,a,u,m,n,16.81,1.16,.,102.31,0,
PBB01,1,2014,9,8,36,b,u,m,n,41.09,0,.,57.58,0,
PBB01,1,2014,9,8,37,a,u,u,n+p,38.26,0,.,24.47,2.54,
PBB01,1,2014,9,8,37,b,u,u,n+p,0,63.36,.,111.8,0,
PBB01,1,2014,9,8,38,a,u,u,c,15.13,0.76,.,128.64,38.52,
PBB01,1,2014,9,8,38,b,u,u,c,5.66,4.21,.,41.05,1.8,
PBB01,1,2014,9,8,39,a,u,u,p,9.22,0,.,9.48,21.28,
PBB01,1,2014,9,8,39,b,u,u,p,4.4,0,.,5.14,6.9,
PBB01,1,2014,9,8,40,a,u,u,n,0,0,.,14.3,19.54,
PBB01,1,2014,9,8,40,b,u,u,n,0,0,.,31.66,16.07,
PBB01,1,2014,9,8,57,a,u,u,c,0,0.22,.,11.04,0,
PBB01,1,2014,9,8,57,b,u,u,c,0.36,0,.,16.92,17.4,
PBB01,1,2014,9,8,58,a,u,u,n+p,0.24,0.29,.,11.33,13.05,
PBB01,1,2014,9,8,58,b,u,u,n+p,0,0,.,137.26,9.38,
PBB01,1,2014,9,8,59,a,u,u,p,0,0,.,10.45,49.46,
PBB01,1,2014,9,8,59,b,u,u,p,0,2.72,.,26.77,0,
PBB01,1,2014,9,8,60,a,u,u,n,0.11,0,.,16.65,13.6,
PBB01,1,2014,9,8,60,b,u,u,n,0,0,.,75.93,14.05,
PBB01,1,2014,9,8,61,a,u,m,c,7.17,0.33,.,6.94,0,
PBB01,1,2014,9,8,61,b,u,m,c,21.24,0,.,16.65,6.3,grass = some B. bladhii
PBB01,1,2014,9,8,62,a,u,m,n+p,0,0,.,0,109.85,woody = dogwood
PBB01,1,2014,9,8,62,b,u,m,n+p,0,0,.,25.01,0,
PBB01,1,2014,9,8,63,a,u,m,p,17.12,0.15,.,3.05,34.38,
PBB01,1,2014,9,8,63,b,u,m,p,11.34,3.2,.,46.88,0,
PBB01,1,2014,9,8,64,a,u,m,n,43.27,0,.,48.48,0,grass = B. bladhii
PBB01,1,2014,9,8,64,b,u,m,n,32.62,0,.,55.8,0,
PBB01,1,2015,10,23,41,a,b,u,n,125.51,1.71,0,0,0,
PBB01,1,2015,10,23,41,b,b,u,n,60.36,2.28,0,0,0,
PBB01,1,2015,10,23,42,a,b,u,c,64.95,0.32,0,0,0,
PBB01,1,2015,10,23,42,b,b,u,c,39.84,0.21,0,0,0,
PBB01,1,2015,10,23,43,a,b,u,p,22.75,0.08,0,0,0,
PBB01,1,2015,10,23,43,b,b,u,p,57.79,3.18,0,0,0,
PBB01,1,2015,10,23,44,a,b,u,n+p,65.09,16.01,0,0,0,
PBB01,1,2015,10,23,44,b,b,u,n+p,114.42,0,0,0,0,
PBB01,1,2015,10,23,45,a,b,m,n,149.85,0,0,0,0,
PBB01,1,2015,10,23,45,b,b,m,n,146.97,0,0,0,0,
PBB01,1,2015,10,23,46,a,b,m,c,36.14,0.18,0,0,0,
PBB01,1,2015,10,23,46,b,b,m,c,82.37,0.91,0,0,0,live=mostly B. bladhii
PBB01,1,2015,10,23,47,a,b,m,p,95.24,3.04,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,47,b,b,m,p,42.16,0,0,0,0,live=mostly B. bladhii
PBB01,1,2015,10,23,48,a,b,m,n+p,134.57,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,48,b,b,m,n+p,140.02,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,49,a,b,m,n+p,110.41,0,0,0,0,
PBB01,1,2015,10,23,49,b,b,m,n+p,94.74,0,0,0,0,
PBB01,1,2015,10,23,50,a,b,m,n,147.57,0,0,0,0,
PBB01,1,2015,10,23,50,b,b,m,n,88.62,0,0,0,0,
PBB01,1,2015,10,23,51,a,b,m,p,58.48,3.63,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,51,b,b,m,p,54.72,8.06,0,0,0,
PBB01,1,2015,10,23,52,a,b,m,c,73.21,0.21,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,52,b,b,m,c,59.63,1.21,0,0,0,live=all B. bladhii
PBB01,1,2015,10,23,53,a,b,u,n+p,158.82,0,0,0,0,
PBB01,1,2015,10,23,53,b,b,u,n+p,53.9,148.94,0,0,0,
PBB01,1,2015,10,23,54,a,b,u,n,187.57,0,0,0,0,
PBB01,1,2015,10,23,54,b,b,u,n,182.55,1.23,0,0,0,
PBB01,1,2015,10,23,55,a,b,u,p,51.09,2.95,0,0,0,
PBB01,1,2015,10,23,55,b,b,u,p,66.03,8.37,0,0,0,
PBB01,1,2015,10,23,56,a,b,u,c,72.58,3.89,0,0,0,
PBB01,1,2015,10,23,56,b,b,u,c,52.2,4.13,0,0,0,
PBB01,1,2015,10,23,57,a,u,u,c,0,0,0,112.9,6.19,
PBB01,1,2015,10,23,57,b,u,u,c,2.12,0.86,0,48.82,27.11,
PBB01,1,2015,10,23,58,a,u,u,n+p,0,41.13,0,26.54,0,
PBB01,1,2015,10,23,58,b,u,u,n+p,0,0,0,98.63,41.25,
PBB01,1,2015,10,23,59,a,u,u,p,0,0,0,79.85,45.7,
PBB01,1,2015,10,23,59,b,u,u,p,0,0,0,85.83,87.39,
PBB01,1,2015,10,23,60,a,u,u,n,0,0,0,3.88,44.32,
PBB01,1,2015,10,23,60,b,u,u,n,0,0,0,69.81,398.88,
PBB01,1,2015,10,23,61,a,u,m,c,24.06,18,0,15.63,0,
PBB01,1,2015,10,23,61,b,u,m,c,31.18,0.15,0,38.03,0,forb=leaves only
PBB01,1,2015,10,23,62,a,u,m,n+p,40.43,3.37,0,97.13,0,
PBB01,1,2015,10,23,62,b,u,m,n+p,16.46,5.02,0,71.54,0,
PBB01,1,2015,10,23,63,a,u,m,p,48.73,5.61,0,74.95,0,
PBB01,1,2015,10,23,63,b,u,m,p,13.08,18.47,0,62.15,0,
PBB01,1,2015,10,23,64,a,u,m,n,47.81,1.5,0,168.89,0,
PBB01,1,2015,10,23,64,b,u,m,n,107.1,0,0,209.51,0,live=almost all B.bladhii
PBB01,1,2015,10,26,1,a,u,u,n,34.85,0,0,48.05,0,
PBB01,1,2015,10,26,1,b,u,u,n,34.26,0.58,0,87.08,0,
PBB01,1,2015,10,26,2,a,u,u,c,8.05,0,0,10.08,0,
PBB01,1,2015,10,26,2,b,u,u,c,13.98,0,0,34.66,0,
PBB01,1,2015,10,26,3,a,u,u,p,48.07,0,0,68.78,8.42,live=all B. bladhii
PBB01,1,2015,10,26,3,b,u,u,p,19.72,0,0,26.49,0,live=all B. bladhii
PBB01,1,2015,10,26,4,a,u,u,n+p,0,0,0,181.61,54.12,
PBB01,1,2015,10,26,4,b,u,u,n+p,0,0,0,83.84,46.63,
PBB01,1,2015,10,26,5,a,u,m,n,29.12,0,0,41.14,0,
PBB01,1,2015,10,26,5,b,u,m,n,16.39,0,0,58,0,
PBB01,1,2015,10,26,6,a,u,m,c,33.52,1.97,0,29.98,0,some B. Bladhii
PBB01,1,2015,10,26,6,b,u,m,c,29.35,0.16,0,33.82,0,
PBB01,1,2015,10,26,7,a,u,m,p,67.09,0,0,54.99,0,live=all B. bladhii
PBB01,1,2015,10,26,7,b,u,m,p,42.92,0.42,0,123.56,0,live=all B. bladhii
PBB01,1,2015,10,26,8,a,u,m,n+p,159.27,1.43,0,78.6,0,
PBB01,1,2015,10,26,8,b,u,m,n+p,9.5,0,0,71.01,14.13,
PBB01,1,2015,10,26,9,a,b,m,c,39.62,0.09,0,0,0,forb=one pod; grass=all B. bladhii
PBB01,1,2015,10,26,9,b,b,m,c,89.92,4.07,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,10,a,b,m,p,140.81,0.01,0,0,0,forbs=leaves only; live=all B. bladhii
PBB01,1,2015,10,26,10,b,b,m,p,45.26,0.82,0,0,0,
PBB01,1,2015,10,26,11,a,b,m,n+p,136.14,0,0,0,0,
PBB01,1,2015,10,26,11,b,b,m,n+p,52.55,1.39,0,0,0,
PBB01,1,2015,10,26,12,a,b,m,n,119.02,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,12,b,b,m,n,65.97,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,13,a,b,u,c,47.72,3.67,0,0,0,
PBB01,1,2015,10,26,13,b,b,u,c,38.08,1.45,0,0,0,
PBB01,1,2015,10,26,14,a,b,u,p,47.36,0.7,0,0,0,
PBB01,1,2015,10,26,14,b,b,u,p,22.18,5.35,0,0,0,
PBB01,1,2015,10,26,15,a,b,u,n+p,127.17,1.64,0,0,0,
PBB01,1,2015,10,26,15,b,b,u,n+p,69.36,0,0,0,0,
PBB01,1,2015,10,26,16,a,b,u,n,67.1,0,0,0,0,
PBB01,1,2015,10,26,16,b,b,u,n,137.11,0.34,0,0,0,
PBB01,1,2015,10,26,17,a,u,u,n+p,28.33,0,0,77.85,2,
PBB01,1,2015,10,26,17,b,u,u,n+p,0,30.32,0,61.09,0,
PBB01,1,2015,10,26,18,a,u,u,n,24.47,0,0,21.77,0,
PBB01,1,2015,10,26,18,b,u,u,n,14.8,30.46,0,30.92,0,
PBB01,1,2015,10,26,19,a,u,u,p,17.3,0.71,0,61.28,75.67,
PBB01,1,2015,10,26,19,b,u,u,p,21.79,0,0,53.23,1.02,
PBB01,1,2015,10,26,20,a,u,u,c,16.08,0,0,8.98,4.72,
PBB01,1,2015,10,26,20,b,u,u,c,9.34,0,0,21.71,0,
PBB01,1,2015,10,26,21,a,u,m,n+p,19.59,1.14,0,0.2,0,
PBB01,1,2015,10,26,21,b,u,m,n+p,2.26,41.15,0,86.31,0,
PBB01,1,2015,10,26,22,a,u,m,n,13.61,11.72,0,93.8,0,
PBB01,1,2015,10,26,22,b,u,m,n,54.75,6.12,0,25.06,0,
PBB01,1,2015,10,26,23,a,u,m,p,4.72,4.89,0,8.21,0,
PBB01,1,2015,10,26,23,b,u,m,p,7.63,0,0,25.39,1.44,
PBB01,1,2015,10,26,24,a,u,m,c,12.77,0,0,60.75,34.12,woody=E. red cedar
PBB01,1,2015,10,26,24,b,u,m,c,19.08,3.05,0,61.11,34.97,
PBB01,1,2015,10,26,25,a,b,u,c,24.7,0.84,0,0,0,
PBB01,1,2015,10,26,25,b,b,u,c,46.38,0,0,0,0,
PBB01,1,2015,10,26,26,a,b,u,n+p,96.03,1.43,0,0,0,
PBB01,1,2015,10,26,26,b,b,u,n+p,100.53,1.17,0,0,0,
PBB01,1,2015,10,26,27,a,b,u,p,34.92,0.93,0,0,0,
PBB01,1,2015,10,26,27,b,b,u,p,42.19,0.5,0,0,0,
PBB01,1,2015,10,26,28,a,b,u,n,170.89,1.44,0,0,0,
PBB01,1,2015,10,26,28,b,b,u,n,255.68,0,0,0,0,
PBB01,1,2015,10,26,29,a,b,m,c,36.56,5.39,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,29,b,b,m,c,62.17,10.25,0,0,0,live=mostly B. bladhii
PBB01,1,2015,10,26,30,a,b,m,n+p,94.39,2.41,0,0,0,
PBB01,1,2015,10,26,30,b,b,m,n+p,158.09,1.57,0,0,0,
PBB01,1,2015,10,26,31,a,b,m,p,60.17,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,31,b,b,m,p,48.09,0.03,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,32,a,b,m,n,52.04,0,0,0,0,live=all B. bladhii
PBB01,1,2015,10,26,32,b,b,m,n,145.28,0,0,0,0,
PBB01,1,2015,10,26,33,a,u,m,n+p,69.64,0,0,34.44,0,
PBB01,1,2015,10,26,33,b,u,m,n+p,11.82,0.91,0,21.14,0,
PBB01,1,2015,10,26,34,a,u,m,c,18.48,0,0,50.24,0,
PBB01,1,2015,10,26,34,b,u,m,c,15.37,0,0,28.14,0,
PBB01,1,2015,10,26,35,a,u,m,p,15.2,4.72,0,129.34,0,
PBB01,1,2015,10,26,35,b,u,m,p,51.52,0,0,122.23,0,live=all B. bladhii
PBB01,1,2015,10,26,36,a,u,m,n,84.43,0,0,72.22,0,live=all B. bladhii
PBB01,1,2015,10,26,36,b,u,m,n,58.09,0,0,39.24,0,
PBB01,1,2015,10,26,37,a,u,u,n+p,0,29.85,0,11.78,0,
PBB01,1,2015,10,26,37,b,u,u,n+p,0,3.17,0,18.91,0,
PBB01,1,2015,10,26,38,a,u,u,c,5.56,0,0,23.72,31.09,
PBB01,1,2015,10,26,38,b,u,u,c,0.37,0,0,28.18,19.94,
PBB01,1,2015,10,26,39,a,u,u,p,3.65,0,0,50,638.92,woody=dogwood
PBB01,1,2015,10,26,39,b,u,u,p,12.72,0,0,26.21,257.73,
PBB01,1,2015,10,26,40,a,u,u,n,0.09,0,0,29.26,28.7,
PBB01,1,2015,10,26,40,b,u,u,n,4.6,0,0,5.39,26.93,
PBB01,1,2016,9,29,1,a,u,u,n,15.99,0,0,47.71,0,
PBB01,1,2016,9,29,1,b,u,u,n,45.02,0.44,0,34.5,0,
PBB01,1,2016,9,29,2,a,u,u,c,32.78,0.89,0,24.8,0,
PBB01,1,2016,9,29,2,b,u,u,c,25.54,0.21,0,19.52,0,
PBB01,1,2016,9,29,3,a,u,u,p,0,0,0,115.09,0.28,plot #3 entirely shaded by E. red cedar-Juniperus
PBB01,1,2016,9,29,3,b,u,u,p,0,0.24,0,92.47,0,plot #3 entirely shaded by E. red cedar-Juniperus
PBB01,1,2016,9,29,4,a,u,u,n+p,0,2.67,0,213.51,76.78,
PBB01,1,2016,9,29,4,b,u,u,n+p,0,0,0,23.31,43.1,
PBB01,1,2016,9,29,5,a,u,m,n,35.41,0,0,50.69,0,
PBB01,1,2016,9,29,5,b,u,m,n,25.08,0.13,0,93.75,0,
PBB01,1,2016,9,29,6,a,u,m,c,42.79,0,0,40.54,0,all of plot 6 appear to have B. bladhii killed off
PBB01,1,2016,9,29,6,b,u,m,c,0.02,0,0,89.05,0,all of plot 6 appear to have B. bladhii killed off
PBB01,1,2016,9,29,7,a,u,m,p,6.78,0,0,99.45,0,all of plot 7 apears to have B. bladhii killed off
PBB01,1,2016,9,29,7,b,u,m,p,10.8,0,0,67.4,0,all of plot 7 apears to have B. bladhii killed off
PBB01,1,2016,9,29,8,a,u,m,n+p,29.29,19.39,0,81.04,0,
PBB01,1,2016,9,29,8,b,u,m,n+p,22.8,7.93,0,80.47,23.14,
PBB01,1,2016,9,29,9,a,b,m,c,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,9,b,b,m,c,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,10,a,b,m,p,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,10,b,b,m,p,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,11,a,b,m,n+p,56.92,0.12,0,0,0,
PBB01,1,2016,9,29,11,b,b,m,n+p,33.58,0,0,0,0,
PBB01,1,2016,9,29,12,a,b,m,n,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,12,b,b,m,n,NA,NA,NA,NA,NA,Eradication of B. bladhii experiment. Dr. Gail Wilson
PBB01,1,2016,9,29,13,a,b,u,c,41.33,3.55,0,0,0,
PBB01,1,2016,9,29,13,b,b,u,c,35.56,0.96,0,0,0,
PBB01,1,2016,9,29,14,a,b,u,p,61.46,1.63,0,0,0,
PBB01,1,2016,9,29,14,b,b,u,p,47.99,5.88,0,0,0,
PBB01,1,2016,9,29,15,a,b,u,n+p,130.48,0.38,0,0,0,
PBB01,1,2016,9,29,15,b,b,u,n+p,89.64,41.94,0,0,0,
PBB01,1,2016,9,29,16,a,b,u,n,78.8,0,0,0,0,
PBB01,1,2016,9,29,16,b,b,u,n,106.38,0,0,0,0,
PBB01,1,2016,9,29,17,a,u,u,n+p,0.57,147.15,0,81.25,0,forb = goldenrod-Solidago
PBB01,1,2016,9,29,17,b,u,u,n+p,57.73,20.65,0,112.04,4.84,
PBB01,1,2016,9,29,18,a,u,u,n,42.71,19.56,0,93.29,0,
PBB01,1,2016,9,29,18,b,u,u,n,15.47,33.46,0,85.15,0,
PBB01,1,2016,9,29,19,a,u,u,p,18.13,9.56,0,39.24,190.5,woody =  dogwood-Cornus
PBB01,1,2016,9,29,19,b,u,u,p,12.16,0.04,0,47.4,0,
PBB01,1,2016,9,29,20,a,u,u,c,16.97,0,0,16.36,18.2,
PBB01,1,2016,9,29,20,b,u,u,c,11.37,0,0,11.13,0,
PBB01,1,2016,9,28,21,a,u,m,n+p,41.31,0,0,49.63,0,
PBB01,1,2016,9,28,21,b,u,m,n+p,4.67,32.6,0,22.23,0,
PBB01,1,2016,9,28,22,a,u,m,n,27.47,32,0,25.71,0,
PBB01,1,2016,9,28,22,b,u,m,n,30.07,43,0,70.36,0,
PBB01,1,2016,9,28,23,a,u,m,p,35.78,4.65,0,54.5,0,
PBB01,1,2016,9,28,23,b,u,m,p,15.74,40.7,0,63.05,0,
PBB01,1,2016,9,28,24,a,u,m,c,19.14,3.31,0,46.57,20.9,woody = sumac-Rhus
PBB01,1,2016,9,28,24,b,u,m,c,10.2,0,0,11.42,0,
PBB01,1,2016,9,28,25,a,b,u,c,45.42,5.52,0,0,0,
